Transaction ID, Latency
667, 5645
668, 7599
669, 24681
670, 6905
671, 18921
672, 20069
673, 5933
674, 5657
675, 31046
676, 29307
677, 17565
678, 17430
679, 28983
680, 20239
681, 15405
682, 3326
683, 44989
684, 11989
685, 3818
686, 5219
687, 26840
688, 3646
689, 18163
690, 19097
691, 20259
692, 40572
693, 11155
694, 23819
695, 31029
696, 32090
697, 15831
698, 4854
699, 13560
700, 4879
701, 9363
702, 12598
703, 12314
704, 5704
705, 14793
706, 27396
707, 5983
708, 13992
709, 27275
710, 29357
711, 3288
712, 4794
713, 28294
714, 37953
715, 24809
716, 20474
717, 23760
718, 2124
719, 2581
720, 17285
721, 16960
722, 16038
723, 15030
724, 4231
725, 21521
726, 4342
727, 23046
728, 29410
729, 22896
730, 15645
731, 17489
732, 21922
733, 3307
734, 4187
735, 16222
736, 4126
737, 3970
738, 4745
739, 23191
740, 4293
741, 5402
742, 23523
743, 4081
744, 21921
745, 4184
746, 19591
747, 21181
748, 39042
749, 9445
750, 2779
751, 14054
752, 5470
753, 30426
754, 30117
755, 26130
756, 4078
757, 17110
758, 21334
759, 21457
760, 2859
761, 18356
762, 27020
763, 39748
764, 16959
765, 33620
766, 3741
767, 2812
768, 4988
769, 35527
770, 18878
771, 40423
772, 20586
773, 25462
774, 32799
775, 20447
776, 25402
777, 32176
778, 38873
779, 29572
780, 21539
781, 23117
782, 33940
783, 25813
784, 20524
785, 30400
786, 13729
787, 45947
788, 25582
789, 28793
790, 2885
791, 17129
792, 24653
793, 31491
794, 37117
795, 12652
796, 12791
797, 22024
798, 28541
799, 23100
800, 45132
801, 4564
802, 16026
803, 20866
804, 25948
805, 12785
806, 19271
807, 11112
808, 32671
809, 24690
810, 48947
811, 53109
812, 36849
813, 35270
814, 30658
815, 42582
816, 21348
817, 48113
818, 21032
819, 44435
820, 3171
821, 6074
822, 16612
823, 48021
824, 41736
825, 19142
826, 19529
827, 8300
828, 23980
829, 36051
830, 31651
831, 47044
832, 30091
833, 31580
834, 37389
835, 37662
836, 24749
837, 12824
838, 16172
839, 9121
840, 16672
841, 41939
842, 30442
843, 44020
844, 33537
845, 4160
846, 32780
847, 16090
848, 16548
849, 33390
850, 31437
851, 20494
852, 8800
853, 31847
854, 9788
855, 20689
856, 10111
857, 4960
858, 43160
859, 28505
860, 2080
861, 29432
862, 30773
863, 29956
864, 27998
865, 18558
866, 39509
867, 9774
868, 8679
869, 20075
870, 3661
871, 4989
872, 7261
873, 5506
874, 4368
875, 16204
876, 14096
877, 46458
878, 23709
879, 33267
880, 26205
881, 47447
882, 4425
883, 12588
884, 5202
885, 13497
886, 4264
887, 22632
888, 3620
889, 29685
890, 19710
891, 6680
892, 34001
893, 25660
894, 2679
895, 2722
896, 22994
897, 15634
898, 2124
899, 30783
900, 35395
901, 24252
902, 7306
903, 9938
904, 21890
905, 19963
906, 8895
907, 24359
908, 42218
909, 5840
910, 14517
911, 52271
912, 62837
913, 58428
914, 7870
915, 36492
916, 57482
917, 4391
918, 23645
919, 53589
920, 47301
921, 51319
922, 4829
923, 8629
924, 9057
925, 18339
926, 25688
927, 38410
928, 23590
929, 16347
930, 27534
931, 13105
932, 12322
933, 25246
934, 5703
935, 27428
936, 33201
937, 27705
938, 2258
939, 37298
940, 28336
941, 30780
942, 32877
943, 4502
944, 37928
945, 20082
946, 24258
947, 3143
948, 27003
949, 17000
950, 25227
951, 41837
952, 5327
953, 31095
954, 5801
955, 18207
956, 20889
957, 59367
958, 10959
959, 17303
960, 4366
961, 15100
962, 22695
963, 19846
964, 13455
965, 18506
966, 4146
967, 4988
968, 5477
