txNum,latency,startTime,readCount,writeCount,queryType,concurrentlyExecutingTxNum
7967,14,769738,3,4,4,8,
7968,2,769738,3,4,4,8,
7969,1,769738,3,4,4,8,
7970,10,769738,13,13,3,8,
7971,12,769738,29,29,3,9,
7972,12,769738,3,4,4,8,
7973,12,769738,23,23,3,9,
7974,16,769738,33,33,3,9,
7975,8,769738,21,21,3,8,
7976,16,769738,3,4,4,9,
7977,8,769738,3,4,4,9,
7978,4,769738,3,4,4,9,
7979,8,769738,19,19,3,9,
7980,7,769738,3,4,4,9,
7981,1,769738,3,4,4,8,
7982,2,769738,3,4,4,8,
7983,19,769738,33,33,3,9,
7984,6,769738,15,15,3,8,
7985,1,769738,3,4,4,8,
7986,2,769738,3,4,4,8,
7987,13,769738,27,27,3,9,
7988,7,769738,17,17,3,8,
7989,13,769738,3,4,4,8,
7990,7,769738,3,4,4,9,
7991,7,769738,15,15,3,8,
7992,7,769738,3,4,4,9,
7993,15,769738,25,25,3,8,
7994,2,769738,3,4,4,8,
7995,2,769738,3,4,4,9,
7996,12,769738,15,15,3,7,
7997,10,769738,21,21,3,9,
7998,12,769738,3,4,4,8,
7999,9,769738,3,4,4,8,
8000,14,769738,29,29,3,9,
8001,17,769738,27,27,3,9,
8002,21,769738,33,33,3,8,
8003,13,769738,25,25,3,9,
8004,4,769738,3,4,4,9,
8005,13,769738,27,27,3,9,
8006,12,769738,3,4,4,8,
8007,7,769738,19,19,3,8,
8008,14,769738,27,27,3,8,
8009,7,769738,3,4,4,8,
8010,14,769738,3,4,4,9,
8011,4,769738,3,4,4,8,
8012,20,769738,33,33,3,8,
8013,1,769738,3,4,4,8,
8014,15,769738,25,25,3,8,
8015,9,769738,19,19,3,9,
8016,15,769738,3,4,4,8,
8017,9,769738,3,4,4,8,
8018,1,769738,3,4,4,9,
8019,1,769738,3,4,4,8,
8020,17,769738,21,21,3,8,
8021,13,769738,15,15,3,7,
8022,2,769738,3,4,4,8,
8023,18,769738,25,25,3,9,
8024,2,769738,3,4,4,9,
8025,2,769738,3,4,4,9,
8026,14,769738,21,21,3,8,
8027,21,769738,27,27,3,8,
8028,25,769738,33,33,3,9,
8029,21,769738,23,23,3,9,
8030,1,769738,3,4,4,8,
8031,1,769738,3,4,4,8,
8032,16,769738,31,31,3,7,
8033,1,769738,3,4,4,8,
8034,2,769738,3,4,4,9,
8035,16,769738,3,4,4,8,
8036,14,769738,27,27,3,8,
8037,14,769738,3,4,4,8,
8038,2,769738,3,4,4,9,
8039,12,769738,23,23,3,8,
8040,12,769738,3,4,4,8,
8041,12,769738,3,4,4,8,
8042,1,769738,3,4,4,9,
8043,2,769738,3,4,4,8,
8044,18,769738,31,31,3,8,
8045,1,769738,3,4,4,7,
8046,10,769738,19,19,3,8,
8047,18,769738,3,4,4,7,
8048,3,769738,3,4,4,8,
8049,1,769738,3,4,4,8,
8050,9,769738,15,15,3,8,
8051,14,769738,27,27,3,8,
8052,2,769738,3,4,4,8,
8053,3,769738,3,4,4,8,
8054,3,769738,3,4,4,8,
8055,19,769738,33,33,3,9,
8056,1,769738,3,4,4,8,
8057,2,769738,3,4,4,9,
8058,1,769738,3,4,4,7,
8059,6,769738,17,17,3,8,
8060,8,769738,19,19,3,9,
8061,6,769738,3,4,4,8,
8062,8,769738,3,4,4,8,
8063,7,769738,3,4,4,9,
8064,13,769738,25,25,3,8,
8065,19,769738,33,33,3,9,
8066,20,769738,3,4,4,9,
8067,2,769738,3,4,4,8,
8068,1,769738,3,4,4,7,
8069,7,769738,13,13,3,8,
8070,2,769738,3,4,4,8,
8071,7,769738,3,4,4,7,
8072,6,769738,13,13,3,8,
8073,9,769738,23,23,3,8,
8074,9,769738,3,4,4,8,
8075,22,769738,29,29,3,9,
8076,3,769738,3,4,4,8,
8077,1,769738,3,4,4,7,
8078,1,769738,3,4,4,8,
8079,14,769738,17,17,3,8,
8080,5,769738,13,13,3,8,
8081,21,769738,29,29,3,8,
8082,6,769738,3,4,4,9,
8083,22,769738,3,4,4,8,
8084,1,769738,3,4,4,9,
8085,14,769738,21,21,3,9,
8086,17,769738,27,27,3,8,
8087,3,769738,3,4,4,8,
8088,2,769738,3,4,4,9,
8089,3,769738,3,4,4,9,
8090,2,769738,3,4,4,8,
8091,15,769738,17,17,3,8,
8092,19,769738,25,25,3,9,
8093,25,769738,29,29,3,9,
8094,19,769738,3,4,4,9,
8095,12,769738,27,27,3,9,
8096,11,769738,3,4,4,9,
8097,20,769738,31,31,3,8,
8098,1,769738,3,4,4,8,
8099,27,769738,29,29,3,9,
8100,24,769738,25,26,3,8,
8101,10,769738,13,13,3,8,
8102,16,769738,19,19,3,8,
8103,17,769738,25,25,3,9,
8104,23,769738,29,29,3,9,
8105,3,769738,3,4,4,9,
8106,20,769738,21,21,3,8,
8107,20,769738,3,4,4,8,
8108,1,769738,3,4,4,8,
8109,1,769738,3,4,4,8,
8110,2,769738,3,4,4,8,
8111,13,769738,3,4,4,8,
8112,2,769738,3,4,4,8,
8113,1,769738,3,4,4,8,
8114,22,769738,31,31,3,8,
8115,13,769738,23,23,3,7,
8116,11,769738,25,25,3,8,
8117,9,769738,3,4,4,8,
8118,16,769738,3,4,4,9,
8119,18,769738,23,23,3,8,
8120,14,769738,17,17,3,8,
8121,18,769738,3,4,4,8,
8122,2,769738,3,4,4,7,
8123,13,769738,3,4,4,7,
8124,12,769738,21,21,3,7,
8125,16,769738,27,27,3,7,
8126,19,769738,19,19,3,8,
8127,22,769738,31,31,3,9,
8128,2,769738,3,4,4,9,
8129,26,769738,31,31,3,8,
8130,8,769738,13,13,3,9,
8131,14,769738,25,25,3,8,
8132,28,769738,33,33,3,8,
8133,21,769738,27,27,3,9,
8134,1,769738,3,4,4,9,
8135,22,769738,33,33,3,8,
8136,23,769738,3,4,4,8,
8137,8,769738,3,4,4,9,
8138,16,769738,33,33,3,8,
8139,23,769738,3,4,4,8,
8140,19,769738,29,30,3,9,
8141,38,769738,33,33,3,8,
8142,8,769738,19,19,3,8,
8143,2,769738,3,4,4,8,
8144,12,769738,29,29,3,9,
8145,12,769738,3,4,4,8,
8146,13,769738,27,27,3,8,
8147,13,769738,3,4,4,8,
8148,3,769738,3,4,4,8,
8149,3,769738,3,4,4,8,
8150,3,769738,3,4,4,8,
8151,17,769738,21,21,3,9,
8152,12,769738,23,23,3,7,
8153,15,769738,3,4,4,8,
8154,1,769738,3,4,4,8,
8155,8,769738,13,13,3,9,
8156,8,769738,3,4,4,9,
8157,1,769738,3,4,4,9,
8158,14,769738,23,23,3,8,
8159,30,769738,23,23,3,8,
8160,34,769738,33,33,3,8,
8161,35,769738,3,4,4,8,
8162,2,769738,3,4,4,8,
8163,11,769738,17,17,3,9,
8164,13,769738,29,29,3,8,
8165,7,769738,3,4,4,9,
8166,1,769738,3,4,4,9,
8167,1,769738,3,4,4,9,
8168,11,769738,21,21,3,8,
8169,12,769738,3,4,4,9,
8170,20,769738,21,21,3,8,
8171,20,769738,29,29,3,8,
8172,20,769738,3,4,4,8,
8173,4,769738,3,4,4,9,
8174,1,769738,3,4,4,8,
8175,17,769738,31,31,3,7,
8176,2,769738,3,4,4,8,
8177,4,769738,13,13,3,9,
8178,21,769738,23,23,3,8,
8179,22,769738,3,4,4,9,
8180,13,769738,3,4,4,8,
8181,5,769738,3,4,4,8,
8182,4,769738,3,4,4,8,
8183,22,769738,21,21,3,9,
8184,1,769738,3,4,4,6,
8185,20,769738,3,4,4,6,
8186,2,769738,3,4,4,7,
8187,13,769738,19,19,3,8,
8188,7,769738,15,15,3,9,
8189,12,769738,17,17,3,7,
8190,28,769738,21,21,3,7,
8191,1,769738,3,4,4,8,
8192,12,769738,19,19,3,9,
8193,11,769738,3,4,4,8,
8194,26,769738,33,33,3,9,
8195,1,769738,3,4,4,8,
8196,25,769738,29,29,3,8,
8197,24,769738,3,4,4,7,
8198,22,769738,3,4,4,8,
8199,22,769738,33,33,3,8,
8200,11,769738,15,15,3,9,
8201,1,769738,3,4,4,8,
8202,10,769738,13,13,3,8,
8203,8,769738,3,4,4,8,
8204,9,769738,3,4,4,9,
8205,14,769738,21,21,3,8,
8206,15,769738,3,4,4,8,
8207,2,769738,3,4,4,9,
8208,13,769738,25,25,3,8,
8209,5,769738,3,4,4,8,
8210,13,769738,21,21,3,8,
8211,3,769738,3,4,4,9,
8212,15,769738,23,23,3,8,
8213,19,769738,31,31,3,8,
8214,0,769738,3,4,4,8,
8215,14,769738,3,4,4,8,
8216,2,769738,3,4,4,9,
8217,18,769738,3,4,4,8,
8218,10,769738,21,21,3,8,
8219,11,769738,3,4,4,8,
8220,15,769738,33,33,3,8,
8221,15,769738,3,4,4,7,
8222,4,769738,17,17,3,8,
8223,3,769738,3,4,4,8,
8224,1,769738,3,4,4,7,
8225,2,769738,3,4,4,7,
8226,1,769738,3,4,4,7,
8227,12,769738,21,21,3,8,
8228,6,769738,17,17,3,8,
8229,2,769738,3,4,4,8,
8230,11,769738,3,4,4,8,
8231,3,769738,3,4,4,8,
8232,6,769738,3,4,4,7,
8233,3,769738,3,4,4,8,
8234,20,769738,31,31,3,9,
8235,19,769738,3,4,4,7,
8236,12,769738,21,21,3,9,
8237,13,769738,23,23,3,8,
8238,20,769738,29,29,3,7,
8239,22,769738,29,29,3,8,
8240,1,769738,3,4,4,8,
8241,13,769738,21,21,3,9,
8242,12,769738,3,4,4,9,
8243,1,769738,3,4,4,9,
8244,27,769738,31,31,3,8,
8245,27,769738,3,4,4,9,
8246,7,769738,19,19,3,9,
8247,8,769738,13,13,3,9,
8248,2,769738,3,4,4,8,
8249,3,769738,3,4,4,8,
8250,13,769738,25,25,3,8,
8251,3,769738,3,4,4,8,
8252,23,769738,33,33,3,8,
8253,4,769738,3,4,4,8,
8254,1,769738,3,4,4,9,
8255,24,769738,33,33,3,8,
8256,20,769738,31,31,3,9,
8257,11,769738,17,17,3,9,
8258,2,769738,3,4,4,9,
8259,20,769738,33,33,3,8,
8260,22,769738,3,4,4,8,
8261,17,769738,29,29,3,9,
8262,10,769738,3,4,4,8,
8263,7,769738,17,17,3,8,
8264,1,769738,3,4,4,9,
8265,2,769738,3,4,4,9,
8266,24,769738,31,31,3,9,
8267,12,769738,13,13,3,9,
8268,2,769738,3,4,4,8,
8269,11,769738,23,23,3,9,
8270,20,769738,27,27,3,8,
8271,36,769738,27,27,3,8,
8272,2,769738,3,4,4,8,
8273,15,769738,15,15,3,8,
8274,32,769738,33,33,3,9,
8275,2,769738,3,4,4,9,
8276,16,769738,21,21,3,8,
8277,13,769738,23,23,3,8,
8278,9,769738,17,17,3,9,
8279,10,769738,3,4,4,8,
8280,23,769738,33,33,3,8,
8281,11,769738,13,13,3,8,
8282,22,769738,33,33,3,8,
8283,11,769738,3,4,4,8,
8284,9,769738,17,17,3,8,
8285,9,769738,3,4,4,8,
8286,6,769738,13,13,3,9,
8287,14,769738,27,27,3,9,
8288,12,769738,19,19,3,8,
8289,2,769738,3,4,4,8,
8290,17,769738,33,33,3,8,
8291,3,769738,3,4,4,8,
8292,19,769738,3,4,4,8,
8293,15,769738,31,31,3,8,
8294,15,769738,3,4,4,7,
8295,13,769738,31,31,3,7,
8296,13,769738,27,27,3,8,
8297,13,769738,3,4,4,9,
8298,8,769738,27,27,3,9,
8299,5,769738,3,4,4,8,
8300,9,769738,3,4,4,8,
8301,16,769738,29,29,3,7,
8302,16,769738,3,4,4,9,
8303,3,769738,3,4,4,7,
8304,1,769738,3,4,4,7,
8305,18,769738,31,31,3,8,
8306,13,769738,25,25,3,8,
8307,3,769738,3,4,4,9,
8308,14,769738,3,4,4,8,
8309,1,769738,3,4,4,8,
8310,22,769738,33,33,3,7,
8311,2,769738,3,4,4,8,
8312,11,769738,13,13,3,8,
8313,9,769738,13,13,3,9,
8314,27,769738,33,33,3,8,
8315,19,769738,33,33,3,9,
8316,11,769738,3,4,4,7,
8317,6,769738,13,13,3,8,
8318,2,769738,3,4,4,9,
8319,17,769738,19,19,3,8,
8320,28,769738,33,33,3,9,
8321,23,769738,33,33,3,9,
8322,15,769738,3,4,4,8,
8323,16,769738,17,17,3,9,
8324,16,769738,27,27,3,9,
8325,0,769738,3,4,4,7,
8326,15,769738,21,21,3,8,
8327,13,769738,21,21,3,8,
8328,20,769738,21,21,3,9,
8329,18,769738,31,31,3,7,
8330,16,769738,29,29,3,8,
8331,21,769738,31,31,3,9,
8332,6,769738,3,4,4,9,
8333,10,769738,13,13,3,9,
8334,8,769738,13,13,3,8,
8335,6,769738,3,4,4,8,
8336,13,769738,21,21,3,9,
8337,14,769738,3,4,4,9,
8338,21,769738,33,33,3,9,
8339,6,769738,15,15,3,8,
8340,1,769738,3,4,4,8,
8341,6,769738,3,4,4,8,
8342,1,769738,3,4,4,8,
8343,1,769738,3,4,4,8,
8344,16,769738,3,4,4,8,
8345,7,769738,17,17,3,8,
8346,4,769738,3,4,4,8,
8347,8,769738,3,4,4,8,
8348,2,769738,3,4,4,8,
8349,11,769738,21,21,3,8,
8350,16,769738,29,29,3,9,
8351,1,769738,3,4,4,8,
8352,12,769738,3,4,4,8,
8353,17,769738,31,31,3,8,
8354,1,769738,3,4,4,8,
8355,15,769738,25,25,3,8,
8356,1,769738,3,4,4,8,
8357,30,769738,33,33,3,8,
8358,2,769738,3,4,4,9,
8359,1,769738,3,4,4,9,
8360,9,769738,19,19,3,9,
8361,9,769738,3,4,4,8,
8362,16,769738,25,25,3,9,
8363,17,769738,29,29,3,8,
8364,19,769738,29,29,3,9,
8365,15,769738,3,4,4,9,
8366,11,769738,27,27,3,8,
8367,13,769738,29,29,3,9,
8368,13,769738,3,4,4,7,
8369,17,769738,3,4,4,8,
8370,18,769738,27,28,3,9,
8371,25,769738,31,31,3,9,
8372,9,769738,3,4,4,9,
8373,14,769738,31,31,3,9,
8374,14,769738,3,4,4,9,
8375,2,769738,3,4,4,9,
8376,11,769738,25,25,3,8,
8377,12,769738,27,27,3,9,
8378,12,769738,3,4,4,9,
8379,20,769738,33,33,3,8,
8380,21,769738,3,4,4,8,
8381,2,769738,3,4,4,9,
8382,11,769738,25,25,3,9,
8383,10,769738,3,4,4,9,
8384,7,769738,15,15,3,8,
8385,10,769738,3,4,4,9,
8386,7,769738,3,4,4,8,
8387,18,769738,29,29,3,9,
8388,9,769738,17,17,3,8,
8389,1,769739,3,4,4,9,
8390,10,769739,17,17,3,8,
8391,2,769739,3,4,4,8,
8392,8,769739,17,17,3,8,
8393,3,769739,3,4,4,8,
8394,17,769739,29,29,3,8,
8395,15,769739,23,23,3,8,
8396,1,769739,3,4,4,9,
8397,8,769739,3,4,4,7,
8398,1,769739,3,4,4,8,
8399,14,769739,23,23,3,9,
8400,9,769739,13,13,3,8,
8401,14,769739,27,27,3,8,
8402,13,769739,3,4,4,9,
8403,16,769739,31,31,3,8,
8404,16,769739,3,4,4,9,
8405,0,769739,3,4,4,8,
8406,1,769739,3,4,4,9,
8407,2,769739,3,4,4,9,
8408,12,769739,29,29,3,8,
8409,7,769739,3,4,4,9,
8410,13,769739,3,4,4,9,
8411,1,769739,3,4,4,8,
8412,12,769739,19,19,3,8,
8413,18,769739,25,25,3,9,
8414,12,769739,3,4,4,8,
8415,17,769739,3,4,4,7,
8416,26,769739,33,33,3,8,
8417,14,769739,19,19,3,8,
8418,11,769739,21,21,3,8,
8419,13,769739,19,19,3,9,
8420,8,769739,13,13,3,9,
8421,18,769739,33,33,3,8,
8422,1,769739,3,4,4,8,
8423,13,769739,23,23,3,8,
8424,14,769739,3,4,4,8,
8425,11,769739,19,19,3,8,
8426,11,769739,17,17,3,8,
8427,2,769739,3,4,4,8,
8428,15,769739,33,33,3,8,
8429,15,769739,19,19,3,9,
8430,15,769739,3,4,4,9,
8431,12,769739,19,19,3,9,
8432,2,769739,3,4,4,7,
8433,1,769739,3,4,4,8,
8434,1,769739,3,4,4,8,
8435,1,769739,3,4,4,7,
8436,15,769739,23,23,3,8,
8437,1,769739,3,4,4,8,
8438,24,769739,29,29,3,7,
8439,14,769739,3,4,4,7,
8440,16,769739,29,29,3,8,
8441,7,769739,13,13,3,8,
8442,20,769739,13,13,3,8,
8443,1,769739,3,4,4,8,
8444,17,769739,33,33,3,8,
8445,2,769739,3,4,4,9,
8446,2,769739,3,4,4,8,
8447,16,769739,3,4,4,8,
8448,7,769739,17,17,3,9,
8449,17,769739,33,33,3,8,
8450,7,769739,15,15,3,8,
8451,2,769739,3,4,4,9,
8452,28,769739,31,31,3,8,
8453,8,769739,17,17,3,9,
8454,8,769739,3,4,4,8,
8455,5,769739,3,4,4,8,
8456,8,769739,3,4,4,9,
8457,2,769739,3,4,4,9,
8458,1,769739,3,4,4,8,
8459,15,769739,25,25,3,8,
8460,16,769739,19,19,3,8,
8461,2,769739,3,4,4,7,
8462,17,769739,3,4,4,8,
8463,15,769739,27,27,3,8,
8464,12,769739,13,13,3,7,
8465,18,769739,3,4,4,8,
8466,2,769739,3,4,4,9,
8467,14,769739,3,4,4,8,
8468,9,769739,25,25,3,9,
8469,10,769739,23,23,3,8,
8470,18,769739,27,27,3,8,
8471,1,769739,3,4,4,8,
8472,13,769739,23,23,3,8,
8473,21,769739,31,31,3,7,
8474,1,769739,3,4,4,8,
8475,12,769739,25,25,3,8,
8476,13,769739,3,4,4,8,
8477,12,769739,3,4,4,8,
8478,7,769739,13,13,3,9,
8479,9,769739,15,15,3,9,
8480,10,769739,17,17,3,8,
8481,9,769739,15,15,3,8,
8482,4,769739,3,4,4,7,
8483,7,769739,13,13,3,8,
8484,2,769739,3,4,4,7,
8485,8,769739,17,17,3,8,
8486,3,769739,3,4,4,7,
8487,8,769739,3,4,4,7,
8488,16,769739,33,33,3,8,
8489,7,769739,3,4,4,8,
8490,16,769739,3,4,4,6,
8491,5,769739,3,4,4,7,
8492,2,769739,3,4,4,9,
8493,2,769739,3,4,4,8,
8494,4,769739,3,4,4,8,
8495,11,769739,19,19,3,6,
8496,10,769739,19,19,3,7,
8497,1,769739,3,4,4,6,
8498,10,769739,19,19,3,6,
8499,2,769739,3,4,4,9,
8500,10,769739,3,4,4,7,
8501,8,769739,19,19,3,7,
8502,10,769739,3,4,4,7,
8503,1,769739,3,4,4,9,
8504,6,769739,17,17,3,7,
8505,7,769739,3,4,4,7,
8506,934,769739,31,31,3,6,
8507,327,769739,27,27,3,7,
8508,466,769739,3,4,4,6,
8509,6,769739,13,13,3,7,
8510,1035,769739,3,4,4,7,
8511,414,769739,17,17,3,7,
8512,880,769739,25,25,3,8,
8513,932,769739,31,31,3,8,
8514,965,769739,27,27,3,8,
8515,827,769739,29,29,3,9,
8516,1027,769739,3,4,4,9,
8517,106,769739,3,4,4,9,
8518,1491,769739,31,31,3,8,
8519,1060,769739,25,25,3,9,
8520,1094,769739,3,4,4,9,
8521,2550,769740,29,29,3,9,
8522,136,769740,3,4,4,9,
8523,153,769740,3,4,4,8,
8524,1760,769740,31,31,3,9,
8525,683,769740,17,17,3,9,
8526,1414,769740,25,25,3,8,
8527,1516,769740,25,25,3,8,
8528,703,769740,3,4,4,9,
8529,910,769740,17,17,3,9,
8530,710,769740,17,17,3,9,
8531,835,769740,3,4,4,8,
8532,207,769740,3,4,4,9,
8533,87,769741,3,4,4,8,
8534,575,769741,13,13,3,8,
8535,1384,769741,3,4,4,9,
8536,1301,769741,23,23,3,7,
8537,1226,769741,27,27,3,9,
8538,1088,769741,27,27,3,9,
8539,933,769741,3,4,4,8,
8540,868,769741,27,27,3,8,
8541,793,769741,3,4,4,8,
8542,817,769741,3,4,4,8,
8543,707,769741,29,29,3,9,
8544,17,769742,3,4,4,8,
8545,17,769742,3,4,4,7,
8546,32,769742,21,21,3,9,
8547,2,769742,3,4,4,7,
8548,9,769742,13,13,3,8,
8549,3,769742,3,4,4,8,
8550,2,769742,3,4,4,8,
8551,17,769742,29,29,3,8,
8552,1,769742,3,4,4,8,
8553,15,769742,15,15,3,9,
8554,1,769742,3,4,4,8,
8555,8,769742,13,13,3,8,
8556,10,769742,27,27,3,8,
8557,15,769742,3,4,4,8,
8558,14,769742,27,27,3,8,
8559,5,769742,15,15,3,9,
8560,7,769742,3,4,4,9,
8561,19,769742,31,32,3,9,
8562,6,769742,3,4,4,8,
8563,9,769742,15,15,3,8,
8564,14,769742,21,21,3,9,
8565,16,769742,23,23,3,9,
8566,17,769742,27,27,3,8,
8567,18,769742,3,4,4,8,
8568,2,769742,3,4,4,8,
8569,13,769742,31,31,3,7,
8570,14,769742,3,4,4,7,
8571,2,769742,3,4,4,9,
8572,6,769742,21,21,3,8,
8573,6,769742,3,4,4,8,
8574,7,769742,3,4,4,8,
8575,1,769742,3,4,4,8,
8576,2,769742,3,4,4,7,
8577,1,769742,3,4,4,8,
8578,16,769742,25,25,3,9,
8579,1,769742,3,4,4,7,
8580,13,769742,23,23,3,7,
8581,2,769742,3,4,4,7,
8582,13,769742,19,19,3,7,
8583,9,769742,17,17,3,8,
8584,17,769742,27,27,3,8,
8585,2,769742,3,4,4,8,
8586,20,769742,17,17,3,8,
8587,2,769742,3,4,4,8,
8588,1,769742,3,4,4,7,
8589,2,769742,3,4,4,7,
8590,7,769742,19,19,3,7,
8591,9,769742,3,4,4,8,
8592,0,769742,3,4,4,8,
8593,14,769742,31,31,3,9,
8594,14,769742,3,4,4,8,
8595,13,769742,27,27,3,8,
8596,12,769742,3,4,4,8,
8597,9,769742,3,4,4,8,
8598,14,769742,29,29,3,9,
8599,9,769742,19,19,3,8,
8600,15,769742,3,4,4,9,
8601,14,769742,23,23,3,9,
8602,2,769742,3,4,4,9,
8603,8,769742,23,23,3,8,
8604,13,769742,23,23,3,8,
8605,9,769742,3,4,4,8,
8606,13,769742,25,25,3,7,
8607,12,769742,3,4,4,7,
8608,13,769742,3,4,4,8,
8609,13,769742,3,4,4,8,
8610,3,769742,3,4,4,9,
8611,1,769742,3,4,4,8,
8612,3,769742,3,4,4,8,
8613,10,769742,25,25,3,8,
8614,2,769742,3,4,4,8,
8615,9,769742,19,19,3,9,
8616,3,769742,3,4,4,8,
8617,2,769742,3,4,4,8,
8618,2,769742,3,4,4,7,
8619,7,769742,19,19,3,8,
8620,12,769742,21,21,3,8,
8621,2,769742,3,4,4,9,
8622,8,769742,23,23,3,7,
8623,7,769742,3,4,4,8,
8624,11,769742,3,4,4,9,
8625,6,769742,17,17,3,8,
8626,7,769742,3,4,4,8,
8627,6,769742,3,4,4,9,
8628,2,769742,3,4,4,8,
8629,17,769742,33,33,3,9,
8630,2,769742,3,4,4,8,
8631,13,769742,19,19,3,9,
8632,10,769742,21,21,3,8,
8633,19,769742,19,19,3,8,
8634,8,769742,13,13,3,9,
8635,10,769742,3,4,4,7,
8636,16,769742,29,29,3,7,
8637,9,769742,3,4,4,8,
8638,1,769742,3,4,4,9,
8639,12,769742,21,21,3,8,
8640,25,769742,33,33,3,9,
8641,21,769742,33,33,3,9,
8642,18,769742,29,29,3,8,
8643,20,769742,3,4,4,8,
8644,20,769742,29,29,3,9,
8645,3,769742,3,4,4,8,
8646,1,769742,3,4,4,7,
8647,2,769742,3,4,4,7,
8648,52,769742,29,30,3,8,
8649,54,769742,33,33,3,8,
8650,9,769742,15,15,3,9,
8651,7,769742,17,17,3,9,
8652,3,769742,13,13,3,9,
8653,39,769742,15,15,3,9,
8654,47,769742,3,4,4,9,
8655,60,769742,31,31,3,9,
8656,18,769742,3,4,4,8,
8657,2,769742,3,4,4,8,
8658,54,769742,25,25,3,9,
8659,51,769742,27,27,3,9,
8660,46,769742,27,27,3,9,
8661,16,769742,21,21,3,8,
8662,16,769742,21,21,3,8,
8663,25,769742,3,4,4,8,
8664,18,769742,19,19,3,8,
8665,2,769742,3,4,4,9,
8666,15,769742,19,19,3,9,
8667,16,769742,3,4,4,8,
8668,4,769742,3,4,4,8,
8669,15,769742,31,31,3,8,
8670,16,769742,3,4,4,9,
8671,2,769742,3,4,4,8,
8672,1,769742,3,4,4,8,
8673,21,769742,31,31,3,8,
8674,1,769742,3,4,4,8,
8675,1,769742,3,4,4,9,
8676,10,769742,15,15,3,8,
8677,16,769742,25,25,3,8,
8678,1,769742,3,4,4,8,
8679,1,769742,3,4,4,8,
8680,3,769742,3,4,4,8,
8681,8,769742,3,4,4,7,
8682,17,769742,29,29,3,8,
8683,13,769742,21,21,3,8,
8684,14,769742,25,25,3,9,
8685,14,769742,3,4,4,9,
8686,2,769742,3,4,4,8,
8687,23,769742,29,29,3,9,
8688,14,769742,29,29,3,8,
8689,23,769742,3,4,4,8,
8690,15,769742,3,4,4,9,
8691,33,769742,33,33,3,8,
8692,11,769742,13,13,3,9,
8693,25,769742,29,29,3,9,
8694,33,769742,21,21,3,9,
8695,34,769742,31,31,3,8,
8696,47,769742,33,33,3,9,
8697,31,769742,21,21,3,9,
8698,23,769742,15,15,3,8,
8699,38,769742,31,31,3,8,
8700,1,769742,3,4,4,8,
8701,3,769742,3,4,4,9,
8702,24,769742,31,31,3,9,
8703,21,769742,3,4,4,8,
8704,9,769742,19,19,3,8,
8705,3,769742,3,4,4,8,
8706,7,769742,3,4,4,9,
8707,10,769742,13,13,3,8,
8708,16,769742,29,29,3,9,
8709,14,769742,27,27,3,8,
8710,15,769742,3,4,4,9,
8711,17,769742,23,23,3,9,
8712,18,769742,3,4,4,9,
8713,1,769742,3,4,4,8,
8714,20,769742,33,33,3,9,
8715,20,769742,3,4,4,9,
8716,6,769742,3,4,4,8,
8717,9,769742,17,17,3,8,
8718,16,769742,19,19,3,9,
8719,2,769742,3,4,4,8,
8720,8,769742,13,13,3,8,
8721,20,769742,33,33,3,8,
8722,16,769742,23,23,3,8,
8723,16,769742,27,27,3,8,
8724,1,769742,3,4,4,8,
8725,20,769742,29,29,3,8,
8726,22,769742,3,4,4,8,
8727,21,769742,29,29,3,8,
8728,10,769742,3,4,4,8,
8729,9,769742,17,17,3,8,
8730,8,769742,3,4,4,9,
8731,55,769742,3,4,4,9,
8732,15,769742,15,15,3,7,
8733,92,769742,29,29,3,8,
8734,85,769742,15,15,3,8,
8735,93,769742,33,33,3,8,
8736,86,769742,19,19,3,9,
8737,93,769742,3,4,4,9,
8738,3,769742,3,4,4,8,
8739,87,769742,29,29,3,7,
8740,91,769742,33,33,3,7,
8741,78,769742,3,4,4,8,
8742,63,769742,3,4,4,9,
8743,14,769742,23,23,3,9,
8744,11,769742,19,19,3,8,
8745,12,769742,3,4,4,9,
8746,26,769742,31,31,3,9,
8747,24,769742,3,4,4,9,
8748,10,769742,15,15,3,8,
8749,21,769742,31,31,3,9,
8750,7,769742,3,4,4,8,
8751,11,769742,25,25,3,9,
8752,11,769742,3,4,4,9,
8753,0,769742,3,4,4,8,
8754,0,769742,3,4,4,8,
8755,1,769742,3,4,4,9,
8756,1,769742,3,4,4,7,
8757,7,769742,17,17,3,7,
8758,50,769742,21,21,3,8,
8759,60,769742,27,27,3,8,
8760,14,769742,3,4,4,9,
8761,57,769742,33,33,3,8,
8762,1,769742,3,4,4,8,
8763,61,769742,21,21,3,8,
8764,57,769742,3,4,4,9,
8765,54,769742,23,23,3,9,
8766,1,769742,3,4,4,8,
8767,44,769742,21,21,3,8,
8768,46,769742,3,4,4,8,
8769,52,769742,17,17,3,9,
8770,58,769742,29,29,3,9,
8771,9,769743,3,4,4,9,
8772,20,769743,21,21,3,9,
8773,11,769743,15,15,3,8,
8774,12,769743,31,31,3,9,
8775,12,769743,3,4,4,8,
8776,3,769743,3,4,4,8,
8777,6,769743,13,13,3,9,
8778,1,769743,3,4,4,9,
8779,8,769743,3,4,4,7,
8780,19,769743,29,29,3,9,
8781,17,769743,17,17,3,9,
8782,19,769743,33,33,3,8,
8783,19,769743,3,4,4,8,
8784,16,769743,31,31,3,8,
8785,2,769743,3,4,4,8,
8786,5,769743,15,15,3,8,
