Transaction ID, Latency
971, 5090
972, 24922
973, 5106
974, 3529
975, 4777
976, 39627
977, 4876
978, 33008
979, 39746
980, 23710
981, 30451
982, 24613
983, 40518
984, 111012
985, 4380
986, 4275
987, 2030
988, 3744
989, 16044
990, 35065
991, 42258
992, 11850
993, 3657
994, 2710
995, 20156
996, 25261
997, 21328
998, 3799
999, 32766
1000, 2030
1001, 32809
1002, 37287
1003, 31722
1004, 36938
1005, 21127
1006, 29920
1007, 29327
1008, 13524
1009, 14453
1010, 22149
1011, 50368
1012, 16021
1013, 18145
1014, 3809
1015, 23138
1016, 23744
1017, 2234
1018, 30293
1019, 4364
1020, 29812
1021, 2648
1022, 2332
1023, 3945
1024, 26049
1025, 19155
1026, 10709
1027, 30954
1028, 3185
1029, 36881
1030, 2060
1031, 5486
1032, 30045
1033, 82177
1034, 31963
1035, 14037
1036, 3232
1037, 37075
1038, 41088
1039, 17657
1040, 37211
1041, 56258
1042, 64865
1043, 38491
1044, 38135
1045, 37506
1046, 23859
1047, 45912
1048, 42032
1049, 41988
1050, 10350
1051, 23568
1052, 4881
1053, 25732
1054, 24583
1055, 23867
1056, 34221
1057, 16438
1058, 28713
1059, 30534
1060, 32294
1061, 29235
1062, 12071
1063, 11215
1064, 14274
1065, 29619
1066, 38382
1067, 1506
1068, 26854
1069, 5311
1070, 15574
1071, 20585
1072, 15988
1073, 17985
1074, 12258
1075, 17573
1076, 18005
1077, 12219
1078, 10015
1079, 10484
1080, 10345
1081, 3257
1082, 31549
1083, 18466
1084, 32540
1085, 8117
1086, 22050
1087, 7274
1088, 7692
1089, 20302
1090, 20771
1091, 8684
1092, 26606
1093, 29052
1094, 8142
1095, 34262
1096, 39567
1097, 35945
1098, 13141
1099, 4854
1100, 5829
1101, 26544
1102, 5115
1103, 51851
1104, 3557
1105, 39104
1106, 26241
1107, 21903
1108, 33984
1109, 35334
1110, 7652
1111, 32618
1112, 4600
1113, 16364
1114, 3247
1115, 45947
1116, 2468
1117, 45911
1118, 9893
1119, 19027
1120, 6145
1121, 13158
1122, 3690
1123, 3469
1124, 38208
1125, 3856
1126, 38011
1127, 4120
1128, 16809
1129, 3859
1130, 5205
1131, 4300
1132, 14319
1133, 27283
1134, 31544
1135, 27745
1136, 31416
1137, 28241
1138, 32353
1139, 29300
1140, 37588
1141, 5422
1142, 4718
1143, 44515
1144, 5286
1145, 4835
1146, 2984
1147, 19294
1148, 35498
1149, 3023
1150, 3107
1151, 18551
1152, 23449
1153, 15270
1154, 27087
1155, 23867
1156, 34286
1157, 18796
1158, 28870
1159, 34907
1160, 14409
1161, 20173
1162, 24898
1163, 17401
1164, 2789
1165, 3924
1166, 27863
1167, 18560
1168, 27668
1169, 20144
1170, 19070
1171, 9833
1172, 15514
1173, 15547
1174, 48661
1175, 3088
1176, 40355
1177, 39533
1178, 42588
1179, 40812
1180, 38695
1181, 16910
1182, 17050
1183, 16713
1184, 38306
1185, 13301
1186, 35856
1187, 13926
1188, 3193
1189, 6406
1190, 30328
1191, 3799
1192, 5939
1193, 46118
1194, 4924
1195, 19917
1196, 20628
1197, 5446
1198, 45223
1199, 14303
1200, 17369
1201, 3336
1202, 35213
1203, 22200
1204, 21862
1205, 22219
1206, 2962
1207, 25465
1208, 17915
1209, 18848
1210, 23117
1211, 27569
1212, 27455
1213, 18349
1214, 28692
1215, 19043
1216, 28877
1217, 31740
1218, 27417
1219, 16720
1220, 28860
1221, 7097
1222, 28099
1223, 27024
1224, 15979
1225, 2830
1226, 3370
1227, 21488
1228, 35246
1229, 23142
1230, 37624
1231, 23323
1232, 5595
1233, 23386
1234, 26299
1235, 20340
1236, 3025
1237, 32211
1238, 12647
1239, 31141
1240, 30705
1241, 17339
1242, 16440
1243, 3918
1244, 18946
1245, 35249
1246, 3817
1247, 5142
1248, 45715
1249, 4255
1250, 5224
1251, 4648
1252, 41761
1253, 36187
1254, 42517
1255, 28452
1256, 30133
1257, 3081
1258, 29281
1259, 12154
1260, 11762
1261, 43882
1262, 29856
1263, 17654
1264, 6617
1265, 20222
1266, 23607
1267, 35120
1268, 4218
1269, 41018
1270, 5322
1271, 1771
1272, 36248
1273, 29971
1274, 40926
1275, 41725
1276, 14470
1277, 7177
1278, 29575
1279, 2948
1280, 32967
1281, 4959
1282, 18653
1283, 10024
1284, 17273
1285, 15533
1286, 15724
1287, 3938
1288, 20300
1289, 27121
1290, 4742
1291, 46055
1292, 29124
1293, 11680
1294, 7534
1295, 48670
1296, 29916
1297, 24746
1298, 8993
1299, 24233
1300, 43634
1301, 11302
1302, 18538
1303, 3029
1304, 3632
1305, 6319
1306, 22771
1307, 6299
1308, 12676
1309, 36740
1310, 3565
1311, 91401
1312, 57653
1313, 26841
1314, 24231
1315, 2602
1316, 44229
1317, 31634
1318, 4551
1319, 3763
1320, 4027
1321, 13152
1322, 16347
1323, 25472
1324, 31592
1325, 25259
1326, 61160
1327, 22064
1328, 11714
1329, 25104
1330, 4440
1331, 3778
1332, 15375
1333, 6278
1334, 2862
1335, 6668
1336, 39239
1337, 23050
1338, 5621
1339, 21141
1340, 39706
1341, 6104
1342, 7282
1343, 34941
1344, 28181
1345, 2810
1346, 3430
1347, 2320
1348, 2752
1349, 22467
1350, 16423
1351, 23254
1352, 17066
1353, 19945
1354, 16902
1355, 6111
1356, 23715
1357, 6219
1358, 6747
1359, 5528
1360, 20974
1361, 4656
1362, 25810
1363, 5691
1364, 19226
1365, 18458
1366, 17439
1367, 1495
1368, 40881
1369, 2276
1370, 16690
1371, 12705
1372, 12337
1373, 18561
1374, 17488
1375, 4357
1376, 28945
1377, 23843
1378, 3321
1379, 1037
1380, 23714
1381, 21021
1382, 1990
1383, 16411
1384, 14508
1385, 31930
1386, 2101
1387, 22716
1388, 22699
1389, 5354
1390, 15211
1391, 8180
1392, 4504
1393, 19864
1394, 19142
1395, 18223
1396, 43996
1397, 3274
1398, 2761
1399, 10999
1400, 10466
1401, 3726
1402, 9467
1403, 33563
1404, 20239
1405, 35755
1406, 15392
1407, 3743
1408, 16611
1409, 18674
1410, 26170
1411, 12948
1412, 17793
1413, 21680
1414, 3567
1415, 24205
1416, 2607
1417, 3862
1418, 3250
1419, 18410
1420, 25443
1421, 27835
1422, 25022
1423, 26125
1424, 11142
1425, 12198
1426, 26093
1427, 6998
1428, 40468
1429, 18329
1430, 3155
1431, 5582
1432, 47272
1433, 4936
1434, 35518
1435, 30929
1436, 39728
1437, 33165
1438, 35008
1439, 30066
1440, 34653
1441, 27747
1442, 5849
1443, 8025
1444, 32702
1445, 8828
1446, 3744
1447, 4856
1448, 3141
1449, 2935
1450, 5800
1451, 45207
1452, 9546
1453, 21817
1454, 17960
1455, 11711
1456, 21136
1457, 11909
1458, 16889
1459, 20427
1460, 20777
1461, 3427
1462, 18225
1463, 37994
1464, 3822
1465, 12892
1466, 26946
1467, 13725
1468, 27360
1469, 25503
1470, 19113
1471, 35962
1472, 28661
1473, 4054
1474, 3275
1475, 25756
1476, 17904
1477, 24688
1478, 22004
1479, 25778
1480, 22277
1481, 48368
1482, 23701
1483, 16269
1484, 46698
1485, 12903
1486, 28318
1487, 34466
1488, 19846
1489, 34572
1490, 31894
1491, 38950
1492, 33862
1493, 68611
1494, 5723
1495, 13868
1496, 14622
1497, 11658
1498, 21078
1499, 20024
1500, 34829
1501, 6292
1502, 26104
1503, 39756
1504, 4339
1505, 6029
1506, 20964
1507, 5534
1508, 11524
1509, 2786
1510, 23257
1511, 15158
1512, 3467
1513, 2825
1514, 4017
1515, 29456
1516, 4179
1517, 3193
1518, 4267
1519, 16877
1520, 26027
1521, 7744
1522, 34497
1523, 6652
1524, 8861
1525, 26221
1526, 32931
1527, 32954
1528, 33862
1529, 36543
1530, 36214
1531, 35326
1532, 5139
1533, 4787
1534, 2436
1535, 2733
1536, 4951
1537, 13812
1538, 8950
1539, 57811
1540, 26592
1541, 45703
1542, 26994
1543, 11920
1544, 28166
1545, 20363
1546, 3823
1547, 24536
1548, 54163
1549, 19077
1550, 36447
1551, 29894
1552, 28420
1553, 52967
1554, 17673
1555, 3949
1556, 35599
1557, 22864
1558, 36580
1559, 37331
1560, 30621
1561, 23595
1562, 29257
1563, 25512
1564, 13695
1565, 31212
1566, 4744
1567, 4352
1568, 25348
1569, 4573
1570, 27687
1571, 17521
1572, 21982
1573, 30529
1574, 33492
1575, 5587
1576, 20274
1577, 6702
1578, 5674
1579, 2844
1580, 43955
1581, 31451
1582, 20898
1583, 32790
1584, 23697
1585, 39561
1586, 39693
1587, 22325
1588, 7484
1589, 49971
1590, 44754
1591, 25159
1592, 17248
1593, 3996
1594, 15735
1595, 3734
1596, 17143
1597, 16621
1598, 28916
1599, 34820
1600, 22485
1601, 27068
1602, 19633
1603, 31735
1604, 2627
1605, 2065
1606, 14888
1607, 15546
1608, 4294
1609, 3287
1610, 9177
1611, 6034
1612, 6235
1613, 8959
1614, 42463
1615, 3432
1616, 21511
1617, 21958
1618, 19543
1619, 35646
1620, 38949
1621, 21218
1622, 38755
1623, 20935
1624, 32739
1625, 2273
1626, 5925
1627, 42789
1628, 26645
1629, 4684
1630, 3827
1631, 28472
1632, 22996
1633, 23931
1634, 20959
1635, 5551
1636, 28532
1637, 6286
1638, 30316
1639, 4920
1640, 2184
1641, 41591
1642, 23689
1643, 22192
1644, 5194
1645, 14270
1646, 28729
1647, 23700
1648, 35570
1649, 13520
1650, 7581
1651, 22347
1652, 12476
1653, 14446
1654, 27199
1655, 28799
1656, 6332
1657, 21972
1658, 21280
1659, 4981
1660, 37935
1661, 14588
1662, 5253
1663, 14988
1664, 3692
1665, 33126
1666, 3077
1667, 32029
1668, 34176
1669, 2155
1670, 24570
1671, 4718
1672, 25220
1673, 15455
1674, 36370
1675, 41511
1676, 33474
1677, 35820
1678, 4129
1679, 1617
1680, 21635
1681, 16400
1682, 3966
1683, 15710
1684, 19811
1685, 39326
1686, 43486
1687, 9607
1688, 16473
1689, 27437
1690, 32451
1691, 32515
1692, 34067
1693, 40942
1694, 5459
1695, 3001
1696, 2638
1697, 3734
1698, 26598
1699, 30317
1700, 33174
1701, 4141
1702, 16187
1703, 33387
1704, 32525
1705, 38502
1706, 34383
1707, 21614
1708, 33017
1709, 35082
1710, 30738
1711, 29718
1712, 21517
1713, 19077
1714, 2375
1715, 4980
1716, 14261
1717, 14309
1718, 14016
1719, 5263
1720, 3500
1721, 32627
1722, 38405
1723, 47757
1724, 38323
1725, 42804
1726, 24468
1727, 5595
1728, 3174
1729, 18934
1730, 4979
1731, 4998
1732, 16763
1733, 5192
1734, 37140
1735, 47352
1736, 23382
1737, 4155
1738, 27377
1739, 14190
1740, 28813
1741, 2053
1742, 16637
1743, 33566
1744, 23777
1745, 5951
1746, 7158
1747, 7569
1748, 3116
1749, 48569
1750, 4584
1751, 19250
1752, 27453
1753, 3265
1754, 7119
1755, 29995
1756, 15515
1757, 5171
1758, 38379
1759, 12746
1760, 12305
1761, 14116
1762, 3617
1763, 3762
1764, 30614
1765, 4326
1766, 31513
1767, 5596
1768, 4406
1769, 23405
1770, 2867
1771, 17718
1772, 37284
1773, 1601
1774, 23765
1775, 24870
1776, 16867
1777, 5796
1778, 20400
1779, 40767
1780, 42333
1781, 2520
1782, 11007
1783, 3550
1784, 25042
1785, 10379
1786, 19840
1787, 31929
1788, 34367
1789, 21114
1790, 19838
1791, 17418
1792, 12574
1793, 25134
1794, 12934
1795, 4806
1796, 25703
1797, 3574
1798, 62211
1799, 21608
1800, 5368
1801, 5630
1802, 21499
1803, 14544
1804, 14778
1805, 3961
1806, 15482
1807, 18791
1808, 15254
1809, 7569
1810, 7787
1811, 4832
1812, 4660
1813, 6385
1814, 29258
1815, 39977
1816, 22558
1817, 6701
1818, 22436
1819, 23281
1820, 33344
1821, 26546
1822, 4235
1823, 14705
1824, 14754
1825, 27848
1826, 19680
1827, 3351
1828, 7057
1829, 20370
1830, 3302
1831, 26510
1832, 4438
1833, 4826
1834, 14376
1835, 22215
1836, 30179
1837, 16533
1838, 58026
1839, 21706
1840, 13464
1841, 14061
1842, 7528
1843, 14478
1844, 22187
1845, 21354
1846, 22455
1847, 29954
1848, 44765
1849, 22657
1850, 31771
1851, 24539
1852, 32910
1853, 21040
1854, 42859
1855, 49436
1856, 3847
1857, 1790
1858, 3059
1859, 21578
1860, 5107
1861, 30222
1862, 20686
1863, 22351
1864, 31125
1865, 17243
1866, 21746
1867, 20440
1868, 10998
1869, 9915
1870, 22648
1871, 6391
1872, 28944
1873, 9160
1874, 8442
1875, 27394
1876, 41680
1877, 22802
1878, 27394
1879, 5245
1880, 16913
1881, 32773
1882, 30138
1883, 24701
1884, 27723
1885, 26249
1886, 17169
1887, 22675
1888, 23874
1889, 22821
1890, 30836
1891, 30688
1892, 12527
1893, 3079
1894, 13868
1895, 28512
1896, 36180
1897, 2614
1898, 4161
1899, 15174
1900, 2616
1901, 29506
1902, 37848
1903, 26708
1904, 28037
1905, 28309
1906, 20234
1907, 28141
1908, 29130
1909, 11087
1910, 4162
1911, 19650
1912, 18041
1913, 3154
1914, 21326
1915, 13079
1916, 19738
1917, 16136
1918, 20267
1919, 9080
1920, 25011
1921, 24869
1922, 15341
1923, 2812
1924, 15454
1925, 5865
1926, 2631
1927, 31196
1928, 4789
1929, 3898
1930, 30736
1931, 16108
1932, 24534
1933, 28329
1934, 16009
1935, 4055
1936, 5552
1937, 21856
1938, 6572
1939, 7308
1940, 13407
1941, 25821
1942, 21189
1943, 25914
1944, 21057
1945, 33633
1946, 15375
1947, 22309
1948, 4090
1949, 34549
1950, 21375
1951, 36072
1952, 4624
1953, 3252
1954, 11709
1955, 3604
1956, 20609
1957, 4239
1958, 21149
1959, 3388
1960, 24285
1961, 4624
1962, 25570
1963, 19321
1964, 29573
1965, 18935
1966, 34781
1967, 23768
1968, 38568
1969, 38907
1970, 22801
1971, 23130
1972, 36973
1973, 25132
1974, 39308
1975, 13043
1976, 11727
1977, 27809
1978, 2480
1979, 31355
1980, 32190
1981, 3755
1982, 22354
1983, 3241
1984, 14539
1985, 2650
1986, 26996
1987, 1388
1988, 2345
1989, 3612
1990, 29393
1991, 27073
1992, 49432
1993, 17230
1994, 14384
1995, 10861
1996, 23185
1997, 14927
1998, 19136
1999, 2630
2000, 11023
2001, 15798
2002, 5745
2003, 16558
2004, 10151
2005, 24427
2006, 9695
2007, 12755
2008, 3765
2009, 30860
2010, 8728
2011, 34376
2012, 21697
2013, 10592
2014, 21930
2015, 29407
2016, 3643
2017, 20872
2018, 9396
2019, 31058
2020, 36179
2021, 35997
2022, 42436
2023, 19339
2024, 29757
2025, 7184
2026, 28549
2027, 29990
2028, 21136
2029, 34094
2030, 14509
2031, 29773
2032, 14651
2033, 14627
2034, 4483
2035, 22174
2036, 25089
2037, 18619
2038, 25383
2039, 17353
2040, 14981
2041, 11345
2042, 11962
2043, 22918
2044, 8420
2045, 7961
2046, 15235
2047, 25208
2048, 4230
2049, 7251
2050, 13872
2051, 3971
2052, 5897
2053, 20281
2054, 24546
2055, 3871
2056, 18661
2057, 48755
2058, 12848
2059, 14003
2060, 3200
2061, 17325
2062, 10765
2063, 10876
2064, 3178
2065, 9863
2066, 11690
2067, 28755
2068, 11821
2069, 22632
2070, 15591
2071, 21938
2072, 30110
2073, 33104
2074, 35801
2075, 2892
2076, 4465
2077, 25845
2078, 12942
2079, 27098
2080, 14121
2081, 15697
2082, 20002
2083, 4356
2084, 33936
2085, 17178
2086, 17541
2087, 3873
2088, 26288
2089, 5995
2090, 27130
2091, 15855
2092, 21444
2093, 10779
2094, 10075
2095, 40775
2096, 3945
2097, 13215
2098, 13151
2099, 2775
2100, 24431
2101, 13731
2102, 10994
2103, 36663
2104, 2013
2105, 4084
2106, 30950
2107, 3917
2108, 3428
2109, 15815
2110, 19651
2111, 3119
2112, 20243
2113, 16407
2114, 12837
2115, 14516
2116, 6630
2117, 14152
2118, 25895
2119, 22237
2120, 11317
2121, 3929
2122, 24346
2123, 3356
2124, 2948
2125, 25547
2126, 22676
2127, 29247
2128, 3718
2129, 3762
2130, 28268
2131, 13648
2132, 16308
2133, 21198
2134, 19967
2135, 2908
2136, 19791
